zipcode,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15
307501.0678454812,20141028,330000.0,3,2.25,1620,7150,1.0,0,2,4,7,1280,340,1950,0,47.5048,-122.241,1620,6930
312970.38290991395,20140513,373000.0,5,2.5,3001,5710,2.0,0,0,3,8,3001,0,2006,0,47.3727,-122.177,2340,5980
834655.643791903,20150209,417000.0,2,1.75,1090,4590,1.0,0,0,4,7,790,300,1915,0,47.6677,-122.324,1390,4080
792749.2753983696,20141021,1165000.0,5,3.75,4220,15959,2.0,0,0,3,11,4220,0,2004,0,47.5869,-121.967,4630,16531
695660.3333347015,20141231,1225000.0,4,2.5,2600,11542,1.5,0,0,4,9,2200,400,1939,0,47.7076,-122.377,2840,10960
313702.61375263124,20141028,209950.0,3,1.75,1100,5525,1.0,0,0,5,6,1100,0,1968,0,47.3625,-122.084,1050,5200
662738.3124233643,20150507,568000.0,3,1.75,1760,235224,1.0,0,0,3,7,1760,0,1973,0,47.6735,-122.041,2320,87120
277831.8514821406,20141215,195000.0,3,1.0,1070,22489,1.0,0,0,3,7,1070,0,1967,0,47.3278,-122.262,1880,20250
660060.3706162202,20150425,1078000.0,4,2.75,3160,42733,2.0,0,0,3,9,3160,0,1995,0,47.6367,-121.958,1890,24000
357591.16857722943,20141204,325088.0,4,1.0,1400,6739,1.0,0,0,3,7,1000,400,1954,0,47.5402,-122.298,1500,6380
343997.9340612787,20141125,150000.0,2,1.0,720,212137,1.0,0,0,3,5,720,0,1982,0,47.422,-122.066,2010,109642
423879.2309738099,20140512,255000.0,2,1.0,1220,2500,1.0,0,0,3,6,770,450,1910,0,47.5727,-122.372,1540,3000
562221.8965948637,20141104,457500.0,2,1.0,840,5000,1.0,0,0,4,7,840,0,1908,0,47.6803,-122.371,1240,5000
576586.6124757979,20150311,967000.0,4,3.25,1860,4356,2.0,0,0,3,9,1860,0,1917,2005,47.6785,-122.351,1860,4356
1173831.058663754,20150429,980000.0,4,1.75,2260,17711,1.0,0,1,4,9,2260,0,1968,0,47.5498,-122.214,2880,16594
489297.04920836596,20140521,619420.0,4,2.75,2450,14803,2.0,0,0,4,9,2450,0,1988,0,47.5261,-122.162,2330,14803
1311400.5206981574,20140926,569000.0,4,1.75,1230,7890,1.0,0,1,4,7,1090,140,1950,0,47.5808,-122.189,2380,13176
424104.06905959063,20140521,635000.0,4,2.25,2750,6180,1.0,0,0,4,8,1500,1250,1948,0,47.5691,-122.284,1740,6180
499339.7011693177,20150410,454200.0,4,2.5,2630,5379,2.0,0,0,3,8,2630,0,2004,0,47.4977,-122.163,2630,5379
582292.3732653281,20140605,749950.0,4,2.75,3110,35235,2.0,0,0,4,9,3110,0,1983,0,47.7355,-122.095,2790,35445
472475.48427276924,20141019,338500.0,3,1.75,2130,5489,1.0,0,0,3,8,1370,760,1999,0,47.4489,-122.456,1750,7200
1177693.148659677,20140722,1250000.0,4,3.75,4520,9240,1.5,0,2,3,10,3270,1250,1992,0,47.5897,-122.229,3380,9240
282528.4217283847,20140711,299950.0,3,2.5,1600,9830,2.0,0,0,4,8,1600,0,1993,0,47.339,-122.266,1890,8910
240360.43284918432,20140731,325000.0,4,1.75,1950,12500,1.0,0,0,3,7,1330,620,1963,0,47.4999,-122.327,1760,11520
486214.1567992927,20140826,434000.0,4,3.0,2010,8171,2.0,0,0,3,8,2010,0,1973,0,47.7688,-122.218,2090,8203
349736.74595901836,20140701,328950.0,4,1.75,2550,8976,1.0,0,0,5,7,1300,1250,1978,0,47.4286,-122.179,2220,9477
785766.9388616487,20150429,570000.0,4,2.0,2000,46902,2.0,0,0,3,8,2000,0,1978,0,47.5851,-122.072,2420,38130
583726.3313437372,20140916,802000.0,3,2.25,2170,5001,2.0,0,0,3,8,2170,0,2014,0,47.6937,-122.338,1700,6991
815887.6697534324,20150202,700000.0,6,3.0,2790,4550,2.5,0,0,4,8,2790,0,1907,0,47.627,-122.361,2590,4550
316165.3168660254,20150319,350000.0,3,1.75,1980,273556,1.0,0,0,3,6,1040,940,1956,1999,47.4012,-122.11,2180,217799
312037.90314989607,20140919,195000.0,3,1.0,1510,4350,1.5,0,0,5,6,1510,0,1913,0,47.2052,-121.987,1210,5500
565208.5808998892,20140509,445000.0,4,2.0,1650,6000,1.0,0,0,5,7,1000,650,1959,0,47.5834,-122.307,1540,6000
627594.016179868,20141209,495800.0,4,1.5,1710,4600,1.5,0,0,3,7,1710,0,1924,0,47.6847,-122.318,1740,4455
304390.42451098445,20140711,205000.0,3,1.5,1820,8585,1.0,0,0,4,7,1820,0,1962,0,47.4479,-122.213,1740,10088
365392.7430090045,20140910,470000.0,5,3.75,3860,6901,2.0,0,0,3,7,3860,0,2003,0,47.3694,-122.032,3000,8584
411553.2490850453,20150423,430000.0,3,1.5,1810,349351,1.5,0,0,3,7,1810,0,2002,0,47.3392,-121.897,2480,339332
445647.8213606365,20150127,621500.0,5,2.5,2140,15950,1.0,0,2,4,8,1370,770,1968,0,47.4797,-122.358,2600,14273
347138.2343738712,20140610,175000.0,6,1.5,1930,8400,1.0,0,0,3,7,1030,900,1971,0,47.4869,-122.34,1780,9520
354212.9413220829,20150107,326000.0,6,1.5,1930,8400,1.0,0,0,3,7,1030,900,1971,0,47.4869,-122.34,1780,9520
622458.057274902,20140912,690000.0,4,3.5,1930,5400,1.5,0,2,3,7,1930,0,1920,0,47.5679,-122.409,1500,3340
293289.6194161715,20140819,335000.0,4,2.5,2210,7214,2.0,0,0,3,8,2210,0,2003,0,47.3554,-122.298,2270,7246
284375.51071051654,20150224,197000.0,4,1.0,1360,11175,1.0,0,0,3,7,1360,0,1961,0,47.4551,-122.272,1340,9702
415493.3567396945,20141029,436000.0,3,2.25,2120,6710,1.0,0,0,5,7,1420,700,1959,0,47.7461,-122.324,1880,6960
885231.261003273,20140826,805000.0,4,2.5,3160,35225,2.0,0,1,3,9,2250,910,1992,0,47.5672,-122.111,3460,17223
683301.6441199706,20150105,652427.0,4,2.25,2770,13129,2.0,0,0,4,8,2770,0,1979,0,47.6268,-122.05,2400,13129
799857.1655741497,20141018,1008000.0,3,2.5,2240,41339,1.0,0,0,4,9,2240,0,1945,1992,47.6483,-122.163,2900,45738
319564.07735553844,20141106,355000.0,4,2.5,2570,6466,2.0,0,0,3,9,2570,0,1999,0,47.3324,-122.17,2520,6667
385907.80820247653,20140729,334550.0,2,1.0,880,12000,1.0,0,0,3,7,880,0,1939,0,47.7436,-122.356,1960,9395
654603.6561079818,20140708,557500.0,3,2.25,1820,9670,2.0,0,0,3,8,1820,0,1984,0,47.6382,-122.11,2160,11424
286662.0562852854,20141103,277500.0,4,2.25,1660,7184,1.0,0,0,3,7,1110,550,1963,0,47.4678,-122.294,1640,7200
343584.47810641496,20140707,300000.0,4,3.0,2200,10800,1.0,0,0,3,6,2200,0,1960,0,47.4476,-122.169,1430,10800
385798.8038620333,20150225,325000.0,4,1.0,1640,3844,1.5,0,0,4,7,1460,180,1928,0,47.7017,-122.354,1230,3844
566399.2522612505,20150319,402500.0,4,2.0,1650,3504,1.0,0,0,3,7,760,890,1951,2013,47.5803,-122.294,1480,3504
617756.8519456232,20140820,461000.0,3,1.75,1420,5170,1.0,0,0,4,7,1420,0,1963,0,47.6151,-122.145,2250,7700
359302.3884990561,20150316,385000.0,3,1.0,1070,4000,1.0,0,0,4,7,1070,0,1971,0,47.5529,-122.305,1090,4000
576586.6124757979,20140708,480000.0,2,1.0,1060,3040,1.0,0,0,3,7,860,200,1924,0,47.6725,-122.329,1470,3814
598848.6678785891,20140718,529000.0,3,2.25,1940,217800,2.0,0,0,3,9,1940,0,1990,0,47.5636,-121.932,2580,83558
783688.7021341408,20140820,417000.0,3,2.5,1300,877,2.0,0,0,3,7,1060,240,2008,0,47.6591,-122.392,1320,1414
614962.0801520201,20150217,405000.0,3,1.5,1330,12500,1.0,0,0,3,7,1330,0,1966,0,47.5263,-122.051,2310,12500
289248.5383911037,20140723,299000.0,3,2.25,1940,9100,1.0,0,0,4,8,1630,310,1966,0,47.3133,-122.364,2080,9100
282528.4217283847,20140813,299000.0,3,1.75,2100,15480,1.0,0,0,3,7,2100,0,1983,0,47.2924,-122.271,1330,15657
565189.0435677577,20140514,372220.0,3,1.0,1290,5500,1.0,0,0,3,7,980,310,1951,0,47.5266,-122.392,1680,5000
813823.7919909827,20140522,494400.0,2,1.75,1560,1750,1.0,0,0,4,6,780,780,1904,0,47.6347,-122.355,1850,3600
570586.5507486615,20141008,760000.0,4,2.5,2960,28005,2.0,0,0,3,10,2960,0,1989,0,47.7477,-122.117,3510,35248
314750.89647702186,20150126,230000.0,2,2.0,1300,3608,1.0,0,0,3,7,1300,0,2004,0,47.3623,-122.309,1510,3608
420454.5565348886,20141002,525000.0,4,2.5,2520,7731,2.0,0,0,3,9,2520,0,1994,0,47.7709,-122.297,2000,7704
286662.0562852854,20140618,253779.0,4,2.0,2030,9600,1.5,0,0,3,6,1430,600,1947,0,47.4459,-122.272,1820,14600
799857.1655741497,20140926,680000.0,4,2.5,3030,13068,2.0,0,0,3,9,3030,0,1978,0,47.6313,-122.172,2940,11999
683301.6441199706,20141203,355000.0,1,0.75,530,33278,1.0,0,2,4,4,530,0,1950,0,47.6412,-122.079,2830,14311
310337.38058627525,20140623,200000.0,3,1.5,1090,9600,1.0,0,0,4,7,1090,0,1968,0,47.3639,-122.109,1240,9620
417923.5563026169,20140708,330000.0,3,2.25,2220,4060,1.0,0,0,3,7,1330,890,1993,0,47.5188,-122.265,1930,5625
619726.9661858212,20150204,1598890.0,4,4.5,3780,6000,2.0,0,4,4,11,2770,1010,1910,1977,47.5922,-122.388,2660,6000
466264.93989348644,20140723,310000.0,2,1.0,1560,4920,1.0,0,0,4,6,780,780,1947,0,47.7248,-122.325,1760,7510
655703.3170030568,20140930,630000.0,4,2.5,2540,11100,1.0,0,0,5,7,2540,0,1957,0,47.6317,-122.124,1560,11100
612793.6173133849,20150320,432250.0,3,2.25,1440,6232,2.0,0,0,3,7,1440,0,1985,0,47.5658,-122.018,1740,5999
792005.9438432184,20150123,478000.0,3,2.25,1570,9500,1.0,0,0,4,7,1070,500,1977,0,47.6843,-122.185,2250,9583
251456.7766704771,20140723,249000.0,4,2.25,1860,9576,1.0,0,0,3,7,1400,460,1962,0,47.3612,-122.284,1860,9576
354123.7523346936,20140605,495000.0,5,3.0,2440,4750,1.0,0,0,3,9,1450,990,2006,0,47.5485,-122.302,1420,5940
671650.574529007,20140626,550000.0,4,2.5,2150,27540,2.0,0,0,3,8,2150,0,1997,0,47.637,-121.969,2150,27540
312970.38290991395,20140919,350000.0,3,2.5,2440,18674,2.0,0,0,4,8,2440,0,1994,0,47.3672,-122.126,2530,10603
347845.57241357997,20141202,270000.0,5,1.5,1930,7480,2.0,0,0,3,7,1930,0,1966,0,47.4503,-122.157,1480,7705
799651.4021460296,20141007,488250.0,4,2.0,1830,9610,1.0,0,0,3,7,1830,0,1963,0,47.695,-122.176,1970,10754
286297.7473660847,20140516,248000.0,4,3.5,1850,6519,2.0,0,0,3,7,1130,720,1986,0,47.3087,-122.354,1280,6664
552010.2391479728,20140814,889000.0,4,3.5,3210,5000,3.0,0,0,3,9,3210,0,2014,0,47.5203,-122.393,1360,5000
572984.7232962148,20140827,375000.0,1,1.0,1090,5250,1.0,0,0,3,6,980,110,1927,0,47.6999,-122.391,2160,5250
921444.4348947848,20141126,933000.0,3,1.5,1870,3300,2.0,0,2,3,7,1870,0,1906,0,47.6221,-122.325,1820,2460
885031.7005636416,20150102,625000.0,3,2.25,1920,8412,1.0,0,2,3,8,1460,460,1977,0,47.5578,-122.132,2490,8700
635348.1947362704,20140728,328000.0,2,1.0,700,4350,1.0,0,0,3,6,700,0,1943,0,47.5577,-122.391,1620,5100
461274.86126925366,20140718,470000.0,4,2.25,3380,9900,1.0,0,2,4,8,1690,1690,1969,0,47.4438,-122.34,2390,9900
865681.9372132106,20140821,610000.0,3,2.5,2060,8893,2.0,0,0,3,8,2060,0,1987,0,47.5615,-122.165,2650,8500
420454.5565348886,20140725,419000.0,4,2.0,2180,10447,1.0,0,0,4,8,1280,900,1969,0,47.7675,-122.279,2190,10987
331607.5228762779,20140717,322500.0,4,2.25,2140,9377,2.0,0,0,4,8,2140,0,1986,0,47.2649,-122.218,2030,7846
313702.61375263124,20150324,464000.0,4,2.5,3140,12591,2.0,0,0,3,9,3140,0,1993,0,47.3826,-122.146,2650,11720
625353.5680618046,20141022,458950.0,2,1.0,1530,4370,1.0,0,0,3,7,1130,400,1946,0,47.6888,-122.308,1580,4275
240360.43284918432,20150422,122000.0,2,1.0,760,5280,1.0,0,0,3,6,760,0,1946,0,47.483,-122.33,1710,6594
572644.8838247377,20140513,525000.0,5,3.0,2450,4591,2.0,0,0,3,7,2450,0,1994,0,47.6828,-122.388,1060,5500
436262.8984742922,20140716,286300.0,2,1.0,1000,31838,1.0,0,0,3,7,1000,0,1962,0,47.4789,-121.779,1490,39747
461274.86126925366,20140718,218450.0,2,1.0,840,7425,1.0,0,0,4,6,840,0,1952,0,47.4749,-122.339,1300,11674
577477.2145403444,20141222,650000.0,3,1.5,1380,4290,1.0,0,0,3,7,1080,300,1955,0,47.674,-122.379,1510,3900
434823.3949985198,20140625,356000.0,4,2.0,2020,48693,1.5,0,0,3,7,2020,0,1949,0,47.4646,-121.759,1610,34900
572644.8838247377,20140529,436500.0,2,1.0,1260,5000,1.0,0,0,3,7,1040,220,1951,0,47.6782,-122.397,1510,5000
511750.94298781455,20140807,410000.0,3,1.75,1440,7112,1.0,0,0,3,7,1180,260,1979,0,47.7304,-122.227,1570,9152
466264.93989348644,20140911,512500.0,4,1.75,1540,8311,1.0,0,0,4,7,1540,0,1950,0,47.7046,-122.293,1890,7996
422722.86397146,20140818,510000.0,4,1.0,1060,7200,1.0,0,1,3,6,880,180,1925,0,47.5591,-122.268,1910,7200
812851.9240432107,20140918,566000.0,4,1.75,1900,10297,1.0,0,0,4,8,1900,0,1966,0,47.5944,-122.155,2220,9612
445647.8213606365,20140910,525000.0,3,1.75,2870,26500,1.5,0,1,3,8,2870,0,1948,1981,47.4485,-122.355,2420,20500
414735.55882595433,20140807,435000.0,3,1.0,1050,5500,1.0,0,0,3,6,930,120,1920,0,47.5402,-122.38,1410,5834
1210705.151845095,20141211,830000.0,3,1.5,1840,10125,1.0,0,0,4,8,1220,620,1959,0,47.5607,-122.217,2320,10160
657972.6854418354,20150414,803000.0,4,2.5,2790,7673,2.0,0,0,3,9,2790,0,1989,0,47.6692,-122.136,2740,7837
312792.7613355806,20140730,200000.0,4,1.0,1070,7467,1.5,0,0,3,7,1070,0,1944,0,47.4942,-122.235,1160,7467
316169.3450608496,20140506,219000.0,2,1.0,900,5160,1.0,0,0,3,6,900,0,1952,0,47.525,-122.356,900,5160
775585.3708169168,20140905,777000.0,4,4.0,2680,6000,1.0,0,0,3,7,1380,1300,1962,2014,47.6557,-122.388,1930,6000
785766.9388616487,20150218,593700.0,3,2.5,2000,22000,2.0,0,0,3,8,2000,0,1979,0,47.59,-122.081,2180,19800
622057.1224139485,20140714,600000.0,4,1.5,1770,6014,1.5,0,0,4,7,1240,530,1946,0,47.5773,-122.393,1740,6014
851089.9966700573,20150330,554663.0,3,2.0,1230,6802,1.5,0,0,3,7,1230,0,1940,0,47.6712,-122.279,1850,6398
284375.51071051654,20140703,267000.0,3,1.0,1740,10875,1.0,0,0,4,7,1020,720,1962,0,47.4682,-122.283,1470,8532
388553.49155900674,20140924,390000.0,3,2.0,1710,8910,1.0,0,0,5,7,1710,0,1953,0,47.7719,-122.338,1430,8493
351665.359991138,20150401,335000.0,6,2.0,2020,7071,1.0,0,0,3,7,1010,1010,1979,0,47.5329,-122.294,2020,5000
308158.29216593615,20150407,370000.0,4,2.75,2310,14745,1.0,0,0,3,7,1410,900,1993,0,47.377,-122.31,2060,9678
445647.8213606365,20140606,387500.0,3,1.0,1560,14333,1.0,0,0,4,7,1560,0,1953,0,47.432,-122.348,1640,14333
299579.4543348122,20150318,245000.0,3,2.5,1770,6187,2.0,0,0,3,7,1770,0,1992,0,47.4034,-122.189,1650,7200
440316.1572228371,20140729,308550.0,3,2.0,1600,13200,1.0,0,0,3,7,1600,0,1990,0,47.4656,-121.756,1360,11520
656678.3044756689,20140903,715000.0,4,2.5,2970,29163,2.0,0,0,3,9,2970,0,1993,0,47.6717,-122.025,3100,31105
612505.075579884,20140821,634000.0,3,2.5,2490,4904,2.0,0,0,3,9,2490,0,2003,0,47.5451,-122.014,2370,4050
364782.185496813,20140514,337500.0,5,2.0,1700,7314,1.0,0,0,3,7,1000,700,1956,0,47.549,-122.305,2000,7176
450427.98032531276,20140904,440000.0,1,1.0,850,6567,1.0,0,0,4,6,850,0,1940,0,47.327,-122.039,2160,9794
434823.3949985198,20140717,350000.0,3,1.75,1250,13775,1.0,0,2,3,7,1250,0,1990,0,47.4981,-121.772,1260,13707
552010.2391479728,20150114,400000.0,2,1.0,610,4560,1.0,0,0,3,5,610,0,1918,0,47.5498,-122.383,930,1392
865681.9372132106,20140815,1288000.0,4,3.5,3700,13175,2.0,0,0,4,11,3700,0,1989,0,47.5471,-122.133,3880,15508
527005.450279231,20140929,681000.0,4,2.5,3860,5130,2.0,0,0,3,8,2930,930,2004,0,47.5387,-121.879,3130,6163
566399.2522612505,20140629,397000.0,3,3.5,1360,1275,2.0,0,0,3,8,1240,120,2007,0,47.5904,-122.315,1360,1275
290868.7969629659,20140909,158000.0,3,2.5,1520,7200,2.0,0,0,4,7,1520,0,1985,0,47.3679,-122.182,1780,7210
430759.634588788,20140723,590000.0,3,2.0,2420,208652,1.5,0,0,3,8,2420,0,2005,0,47.3666,-121.978,3180,212137
539336.9822729103,20140902,772500.0,5,2.75,3890,9130,2.0,0,0,3,9,3890,0,2004,0,47.5407,-121.86,3450,8361
414816.54958138935,20150217,464500.0,5,1.5,2940,13425,1.0,0,0,3,8,1470,1470,1955,0,47.7632,-122.29,1580,8200
284375.51071051654,20150424,281000.0,3,1.75,1350,8737,1.0,0,0,3,7,1350,0,1966,0,47.4378,-122.279,1600,8928
654603.6561079818,20140722,620000.0,3,2.25,2190,45738,1.0,0,0,3,8,2190,0,1990,0,47.7108,-122.12,2970,4496
619726.9661858212,20140617,475000.0,3,2.25,2280,5750,1.0,0,1,4,7,1150,1130,1985,0,47.5641,-122.393,1500,5060
302971.5241449472,20141017,245000.0,2,2.0,1070,4500,1.0,0,0,4,6,910,160,1932,0,47.4896,-122.204,1280,4500
618832.1689645355,20140729,660000.0,5,2.25,2540,3750,1.5,0,0,4,7,1510,1030,1925,0,47.6729,-122.299,1780,3750
865681.9372132106,20141204,527500.0,4,2.25,2270,8480,1.0,0,0,5,8,1310,960,1973,0,47.5448,-122.174,1910,9050
444561.46304149524,20141027,135000.0,2,1.0,1220,7250,1.0,0,0,4,6,1220,0,1914,0,47.3585,-121.975,1350,20250
331607.5228762779,20150506,275000.0,3,1.75,1890,5000,1.0,0,0,3,7,1890,0,2003,0,47.3357,-122.175,2960,5421
239989.36189918887,20140825,213500.0,3,1.0,1220,6000,1.0,0,0,4,7,1220,0,1968,0,47.3245,-122.209,1420,6000
1321281.9735942346,20150213,641000.0,3,1.75,1480,9603,1.0,0,0,3,7,1480,0,1952,0,47.5915,-122.202,2660,10766
828431.8258212495,20141014,1440000.0,4,1.75,2410,6000,1.5,0,0,3,8,2410,0,1911,0,47.6369,-122.355,1280,4000
1194366.6606168754,20150327,830000.0,4,2.75,2090,13500,1.0,0,0,4,8,2090,0,1949,0,47.573,-122.225,2130,13500
362290.8667263699,20150220,132500.0,3,0.75,850,8573,1.0,0,0,3,6,600,250,1945,0,47.503,-122.356,850,8382
288536.84614686045,20141201,179950.0,3,1.0,1130,9907,1.0,0,0,3,7,1130,0,1954,0,47.4362,-122.286,1320,9907
235252.1282677759,20150420,188200.0,3,1.0,1260,7265,1.0,0,0,4,7,1260,0,1954,0,47.2979,-122.224,940,7200
771173.414999525,20141124,625000.0,3,2.25,1970,4564,1.0,0,0,3,8,1470,500,1959,0,47.6703,-122.41,1980,5000
420335.7122916466,20140613,350000.0,3,1.75,1820,9545,1.0,0,0,3,7,1230,590,1976,0,47.7772,-122.296,1790,9530
555535.0546690192,20140625,750000.0,3,1.5,1840,5000,1.5,0,0,5,7,1340,500,1915,0,47.6652,-122.362,1840,5000
299579.4543348122,20140702,223000.0,3,2.0,1110,7231,1.0,0,0,4,7,1110,0,1991,0,47.4036,-122.191,1550,7245
655041.9606132031,20140902,610000.0,4,2.75,2090,8400,1.0,0,0,4,8,1240,850,1976,0,47.6872,-122.123,2340,9000
424104.06905959063,20141229,230000.0,2,1.0,720,5913,1.0,0,0,3,6,720,0,1920,0,47.5447,-122.27,1560,6600
324041.1167481632,20140623,286000.0,3,2.75,1100,750,2.0,0,0,3,7,780,320,2008,0,47.5601,-122.363,1170,4800
360232.0349922844,20150423,1350000.0,4,4.75,5230,89298,2.5,0,0,3,11,5230,0,2002,0,47.4097,-122.063,4110,107153
622821.7212660755,20140519,525000.0,4,1.75,2420,7672,1.0,0,0,3,8,1480,940,1979,0,47.5637,-122.085,2370,7699
453257.1486906921,20141008,455000.0,3,2.25,1870,7403,1.0,0,0,3,7,1870,0,1950,0,47.7171,-122.32,1630,7440
511750.94298781455,20141120,421000.0,4,2.25,1310,8400,1.0,0,0,4,7,1310,0,1966,0,47.7317,-122.181,1600,8400
617048.9293987498,20140502,640000.0,4,2.0,1520,6200,1.5,0,0,3,7,1520,0,1945,0,47.678,-122.269,1910,6200
277417.4995669257,20150331,240000.0,3,1.0,1270,12733,1.0,0,0,3,7,1270,0,1955,0,47.445,-122.276,1660,11536
814911.2820800088,20141024,360000.0,2,1.0,840,7414,1.0,0,0,4,6,840,0,1928,0,47.6771,-122.172,1740,9784
316165.3168660254,20150324,157340.0,2,1.0,900,23000,1.0,0,0,2,7,900,0,1953,0,47.3576,-122.156,1460,8265
618832.1689645355,20150415,1240000.0,4,3.0,3010,6139,2.0,0,4,5,8,2560,450,1950,1972,47.6799,-122.268,2100,6798
385798.8038620333,20140506,250000.0,3,1.0,1050,6874,1.0,0,0,3,6,1050,0,1954,0,47.762,-122.355,1500,8954
653814.7240197397,20150225,735000.0,6,2.75,3360,84506,1.0,0,0,5,7,2040,1320,1962,0,47.715,-122.121,2190,43124
570586.5507486615,20141023,775000.0,3,3.5,2690,104544,2.0,0,0,3,8,2690,0,1948,1990,47.7717,-122.112,2300,81698
413820.72541071346,20140502,463000.0,3,1.75,1710,7320,1.0,0,0,3,7,1710,0,1948,0,47.7512,-122.281,2260,8839
1095645.1058106227,20140623,579000.0,3,2.5,1640,1269,3.0,0,0,3,8,1640,0,2009,0,47.6197,-122.3,1590,1231
688898.2086366917,20150331,1060000.0,5,4.5,4140,7924,2.0,0,0,3,10,4140,0,2005,0,47.6102,-121.993,3960,8410
313702.61375263124,20140909,375000.0,4,2.75,3140,24800,1.0,0,0,4,8,2080,1060,1971,0,47.3782,-122.161,2850,12900
412447.0433184964,20150209,866500.0,4,3.5,3080,4945,2.0,0,0,3,9,2010,1070,2014,0,47.5662,-122.379,1220,4945
676364.4931522439,20150413,705000.0,3,2.5,2500,10359,2.0,0,0,3,10,2500,0,1986,0,47.6286,-122.051,2580,10142
434883.3949127673,20141029,470000.0,4,2.5,2520,9684,2.0,0,0,3,8,2520,0,1994,0,47.4848,-121.801,2090,10133
598343.793700693,20141218,360000.0,3,1.25,2350,6200,1.0,0,0,4,7,1320,1030,1966,0,47.5979,-122.135,2140,9543
518179.2889106424,20150330,800000.0,4,2.5,3100,7807,2.0,0,0,3,9,3100,0,2003,0,47.7151,-122.227,3100,7807
1052371.4989024291,20140529,2453500.0,4,3.5,4730,13586,1.5,0,0,5,10,4270,460,1935,0,47.6319,-122.288,3710,8828
423879.2309738099,20150408,277284.0,3,1.75,1030,4800,1.0,0,0,3,6,930,100,1927,0,47.566,-122.373,1540,4800
635348.1947362704,20150413,460000.0,2,1.0,1020,4002,1.0,0,0,5,7,1020,0,1953,0,47.5828,-122.395,1780,5000
779326.9037185308,20150504,898888.0,3,2.5,2080,3729,2.0,0,0,3,9,2080,0,1996,0,47.6731,-122.199,2080,4000
367708.9322852687,20140828,222000.0,2,2.0,1360,3300,2.0,0,0,3,6,1360,0,2004,0,47.3489,-122.022,1310,3300
662738.3124233643,20140529,672000.0,3,2.5,2620,21587,2.0,0,0,3,7,2620,0,1992,0,47.6384,-121.959,2570,23650
349736.74595901836,20150121,312500.0,3,1.75,1490,9493,1.0,0,0,4,8,1490,0,1976,0,47.4514,-122.134,2440,9600
620587.6068019925,20140714,650000.0,4,2.5,2530,6500,1.5,0,0,3,8,1720,810,1975,0,47.6737,-122.284,2150,5280
422666.8709704506,20150508,455000.0,4,2.5,1770,13168,2.0,0,0,3,7,1770,0,1990,0,47.7306,-121.966,2050,14859
1332756.2913911662,20140513,2450000.0,5,4.0,4430,9000,2.0,0,0,3,10,4430,0,2013,0,47.6168,-122.216,2470,9490
906504.406433469,20141203,500000.0,3,3.25,1490,902,3.0,0,0,3,8,1220,270,2001,0,47.6357,-122.324,1550,1092
527005.450279231,20140611,325000.0,3,1.75,1790,27427,1.0,0,0,3,7,1130,660,1978,0,47.532,-121.761,1610,16684
573734.3095087736,20140912,416000.0,3,2.5,1710,1296,3.0,0,0,3,8,1510,200,2004,0,47.6963,-122.342,1610,1282
655703.3170030568,20140825,589000.0,5,2.0,3930,10150,1.5,0,0,4,8,3070,860,1968,0,47.6317,-122.114,2200,8190
556994.1811555732,20141216,405000.0,3,2.5,2260,5500,1.5,0,0,3,7,1280,980,1910,0,47.681,-122.388,1790,5355
562221.8965948637,20150408,625000.0,3,2.5,2260,5500,1.5,0,0,3,7,1280,980,1910,0,47.681,-122.388,1790,5355
238409.05874264133,20141113,205000.0,3,1.0,1130,7014,1.0,0,0,3,7,1130,0,1954,0,47.4743,-122.274,1440,9350
312792.7613355806,20140623,345100.0,3,3.75,1950,8625,1.0,0,0,3,8,1360,590,1959,0,47.505,-122.258,1950,6670
312792.7613355806,20141020,200000.0,3,1.0,960,7500,1.0,0,0,3,6,960,0,1953,0,47.4966,-122.255,1250,6000
1582756.1524767464,20150212,1905000.0,4,3.5,4210,18564,2.0,0,0,3,11,4210,0,2001,0,47.6206,-122.225,3520,18564
436262.8984742922,20141029,524500.0,3,1.5,3430,264844,1.0,0,2,3,7,2230,1200,1988,0,47.4476,-121.723,1660,145926
427715.988107843,20140826,598600.0,4,2.75,3470,212639,2.0,0,0,3,7,2070,1400,1993,0,47.7066,-121.968,2370,233917
407720.1792337176,20141209,367777.0,5,3.0,2140,5937,1.0,0,0,3,7,1280,860,1978,0,47.5459,-122.27,1820,6710
821289.1319043108,20140507,750000.0,3,2.75,2520,5401,1.0,0,0,4,7,1360,1160,1946,0,47.6452,-122.373,1800,5036
523182.4037948479,20141105,575000.0,5,2.25,3550,7992,2.0,0,0,3,8,3550,0,1968,0,47.7285,-122.179,2110,7992
242266.86928787362,20150430,84000.0,2,1.0,700,20130,1.0,0,0,3,6,700,0,1949,0,47.4752,-122.271,1490,18630
422722.86397146,20141218,255000.0,2,1.0,740,5000,1.0,0,0,4,6,740,0,1926,0,47.5298,-122.273,1170,4968
316169.3450608496,20150513,415000.0,3,2.25,1640,5880,1.0,0,0,3,7,1240,400,1977,0,47.5323,-122.351,1200,4760
299479.1170364885,20150507,449900.0,3,2.5,2780,8225,2.0,0,1,3,9,2780,0,1990,0,47.3509,-122.323,720,9736
299579.4543348122,20140919,220000.0,5,1.5,1830,94960,1.5,0,0,3,7,1830,0,1929,0,47.4218,-122.218,1440,16365
